id,artist,title,release_date,popularity,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3RTUfvRgq3pYTf7XY0FIcS,Creedence Clearwater Revival,Lookin' Out My Back Door,1970-07-25,68,70,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318
3rqXP37YkEnizabzjM7uIu,Barry White,"You're The First, The Last, My Everything - Edit",1994-08-10,57,70,0.631,0.59,5,-12.138,1,0.0297,0.00367,0.00299,0.0537,0.927,130.145
0s1aSsYlLIEiy16LjFWbdp,Steely Dan,Dirty Work,1972-01-01,68,70,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007
37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,1978-10-07,79,70,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174
2JWKzkQbYsNzx019WyGzaH,Rod Stewart,I Don't Want to Talk About It - 2008 Remaster,1975,67,70,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193
2QKh6t4JnWeTnzQpkNXhzW,Jimmy Cliff,You Can Get It If You Really Want,1972-01-01,0,70,0.894,0.559,1,-8.547,1,0.0568,0.248,0.0,0.0762,0.929,128.164
77oU2rjC5XbjQfNe3bD6so,The Rolling Stones,Beast Of Burden - Remastered 1994,1978-06-09,73,70,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626
6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Knockin' On Heaven's Door,1973-07-13,71,70,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208
5E3P9e1hvjyIOlFyqNB5eD,Daryl Hall & John Oates,Rich Girl,2005-04-25,66,70,0.598,0.643,5,-6.303,1,0.134,0.5,0.0,0.0435,0.823,167.971
5IKLwqBQG6KU6MP2zP80Nu,Sister Sledge,We Are Family,1979-02-15,70,70,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738
1VZ04sZSpTet7wVMyZphA8,Three Dog Night,Joy To The World,2003-01-01,47,70,0.591,0.726,2,-13.545,1,0.0315,0.0384,2.49e-06,0.119,0.968,129.057
608xszaAxVh4m7NcKJiAbF,Eagles,One of These Nights - 2013 Remaster,1975,69,70,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061
4GhtDORJiSRYxj6M1bv0vX,Billy Ocean,Love Really Hurts Without You,1976-01-05,68,70,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982
4YMLW13PuuO7o3jkIWlKAs,Creedence Clearwater Revival,Down On The Corner,1969-11-02,0,70,0.831,0.544,0,-9.288,1,0.0837,0.594,0.00389,0.0736,0.856,108.177
4OT4AvPAq1o0rscVNdC20X,Mungo Jerry,In the Summertime,2000,0,70,0.754,0.449,4,-14.013,1,0.0615,0.724,0.0,0.162,0.973,82.751
74MfBIVOVHzQiJqfJ1dgTo,Stevie Wonder,I Wish,1976-09-28,0,70,0.826,0.718,10,-10.388,0,0.0555,0.0845,5.44e-06,0.0652,0.884,105.857
0stslsclx39gQ7vSYEAgz0,Harold Melvin & The Blue Notes,Don't Leave Me This Way (feat. Teddy Pendergrass),2004-08-31,5,70,0.474,0.711,0,-8.858,1,0.0611,0.28,2.07e-06,0.111,0.52,120.094
0lIoY4ZQsdn5QzhraM9o9u,Patti Smith,Because the Night,1978,66,70,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539
5IMtdHjJ1OtkxbGe4zfUxQ,Rupert Holmes,Escape (The Pina Colada Song),1979-01-01,73,70,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714
3oEkrIfXfSh9zGnE7eBzSV,ABBA,The Winner Takes It All,1980,73,80,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15
480dDrqG7LO6qDaphHeXlM,Genesis,Invisible Touch - Remastered 2007,1986-06-09,69,80,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037
56GbZVwxMdf1DENCluYS8A,Crowded House,Don't Dream It's Over,1986-08-01,69,80,0.451,0.752,8,-6.993,1,0.0412,0.00939,0.000202,0.0844,0.358,81.917
4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It,1993,72,80,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84
2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Take on Me,1985-06-01,83,80,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412
0SNGe4xksgp7CGnY5kMXOJ,The Police,Every Breath You Take,2017-10-27,71,80,0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394
63CHa6rmamv9OsehkRD8oz,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,2016-10-14,76,80,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271
5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,1982-11-30,82,80,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046
2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1987-06-02,81,80,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818
0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,1984-11-05,81,80,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131
3LIaJyHeA9lxmskbFaez44,ABBA,Lay All Your Love On Me,1980,0,80,0.679,0.708,2,-7.854,0,0.0258,0.0989,0.00384,0.425,0.763,133.501
2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Fast Car,1988-04-05,77,80,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951
2gUjs3Y8RoPpwozKyQDCUa,Genesis,That's All - Remastered 2007,1983-10-03,63,80,0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181
7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Dancing In the Dark,1984-06-04,76,80,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723
4YwbSZaYeYja8Umyt222Qf,Phil Collins,You Can't Hurry Love - 2016 Remaster,1982-11-05,75,80,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527
6apPqjW8ezpKEicAkkBlvO,Dolly Parton,Islands in the Stream,2016-08-19,66,80,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787
0nd1Vs5BIoIU4TJlzR8KVB,George Michael,Faith - Remastered,1987-10-30,57,80,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846
6pPWRBubXOBAHnjl5ZIujB,Tina Turner,The Best,1989-09-13,68,80,0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867
0J2p4KYdr6Mg4ET6JPlbe1,ABBA,Super Trouper,1980,70,80,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34
2oiMNaVCul7qmMzpRStjCg,Genesis,Land Of Confusion - Remastered 2007,1986-06-09,64,80,0.619,0.939,1,-6.787,1,0.0397,0.0173,0.000355,0.327,0.677,115.164
0A4PZuepTcIQVvA5m7R0M1,Simple Minds,Don't You (Forget About Me) - Remastered,2013-03-25,2,80,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019
7gozgbG5EBTukCFWToTRA5,U2,I Still Haven't Found What I'm Looking For - Remastered 2007,1987-03-10,0,80,0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891
3OeUlriM0EZHdWleJtjoVr,George Harrison,Got My Mind Set On You - Remastered 2004,1987-11-02,71,80,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206
1KsI8NEeAna8ZIdojI3FiT,Bruce Springsteen,Hungry Heart,1980-10-17,67,80,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823
2olVm1lHicpveMAo4AUDRB,Huey Lewis & The News,The Power Of Love,2006-01-01,73,80,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773
4NH4xiPQ7TqNGqj6pZV4ki,Culture Club,Karma Chameleon,1989-01-01,60,80,0.668,0.473,10,-15.402,1,0.0336,0.231,0.0,0.115,0.962,91.976
6xdLJrVj4vIXwhuG8TMopk,Queen,Crazy Little Thing Called Love - Remastered 2011,1980-06-27,73,80,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015
4tyl9OMKMG8F2L0RUYQMH3,Dire Straits,Walk Of Life,1985-05-13,0,80,0.461,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435
44aTAUBF0g6sMkMNE8I5kd,The Police,Every Little Thing She Does Is Magic,1981-10-02,73,80,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909
31H6au3jhblhr6MMJiXnCq,Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",1997,73,80,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882
0snPJPxkk0MbTc0xeUvAPt,Lionel Richie,Dancing On The Ceiling,1986,68,80,0.698,0.774,0,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197
05wIrZSwuaVWhcv5FfqeH0,Katrina & The Waves,Walking On Sunshine,1985,76,80,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902
2cFl7utlqyZjCXN1G5nRvA,Huey Lewis & The News,Stuck With You,1986-01-01,64,80,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717
0lzpfrTARexLFXEACKSXTh,Elton John,I'm Still Standing,2007-03-26,0,80,0.489,0.927,10,-6.298,0,0.17,0.455,0.00165,0.305,0.79,177.354
77NNZQSqzLNqh2A9JhLRkg,Journey,Don't Stop Believin',2001-10-16,72,80,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25
5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,Uptown Girl,1983-08-08,76,80,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993
798fUF6UnRn27xiVuKyJCi,The Bangles,Manic Monday,1985-07-17,51,80,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737
4gvea7UlDkAvsJBPZAd4oB,Don Henley,The Boys Of Summer,1984-01-01,76,80,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941
2vz1CsL5WBsbpBcwgboTAw,Kenny Loggins,"Footloose - From ""Footloose"" Soundtrack",1984,70,80,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982
0qxYx4F3vm1AOnfux6dDxP,Paul Simon,You Can Call Me Al,1986-08-12,75,80,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433
2vEQ9zBiwbAVXzS2SOxodY,Starship,Nothing's Gonna Stop Us Now,1987,0,80,0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988
2Y90nL1ohB4sgYELDs7uNx,Bruce Springsteen,Glory Days,1984-06-04,69,80,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486
0ZfM5XfJTtFPhOxAERRnNY,Roxette,The Look,1988-10-19,1,80,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011
4czNORk5MjW5WOn98bki32,Lionel Richie,All Night Long (All Night) - Single Version,1992-01-01,70,80,0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831
1A2PWRltFrX8iB8IP3CUgo,John Parr,St. Elmos Fire (Man in Motion),1985-01-01,66,80,0.612,0.6,9,-10.945,1,0.0327,0.15,3.04e-06,0.222,0.471,111.203
1UvTPXlImVd4jcucK4qJwb,Bill Medley,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",2009-02-09,57,80,0.7,0.781,6,-8.255,0,0.0507,0.0869,0.00342,0.059,0.385,108.694
6i8ecOsx4J2Px1maiqzqoG,Fleetwood Mac,Everywhere,1987-04-13,0,80,0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846
7aS418hRnOnYrXeyrZilwk,Erasure,A Little Respect - 2009 - Remaster,1988-04-18,3,80,0.605,0.785,0,-7.961,1,0.0257,0.0303,4.14e-06,0.288,0.628,113.803
0f6pHbsLzpWxl5CfhOUjBA,George Michael,I Knew You Were Waiting (For Me),1986,0,80,0.71,0.639,4,-12.839,1,0.045,0.23,0.0,0.172,0.733,107.947
6V50MyHPGhEmwYu0Wdyf0t,Bruce Hornsby,The Way It Is,1986-06-02,69,80,0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166
1kIu9zpYtWjgrLlsactlna,The Pointer Sisters,Jump (Original Mix),1983-04-01,63,80,0.846,0.826,10,-7.909,0,0.098,0.0867,0.0,0.12,0.813,134.454
3nQuDlaVZApyrG6tdsETe0,Steve Winwood,Valerie,1982-01-01,0,80,0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289
6mYrhCAGWzTdF8QnKuchXM,Cher,If I Could Turn Back Time,1989-01-01,70,80,0.658,0.575,11,-10.365,1,0.0267,0.243,0.0,0.122,0.504,108.329
5izGeTxueiFX1UPFGohY9w,Robert Palmer,Addicted To Love,1985-01-01,68,80,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617
1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,2014-03-28,68,80,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439
4CoSCPlKNrWli7E5kFtbcl,Fleetwood Mac,Little Lies - 2017 Remaster,1987-04-13,71,80,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825
7aHRctaQ7vjxVTVmY8OhAA,Starship,We Built This City,1985,1,80,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091
37BTh5g05cxBIRYMbw8g2T,TOTO,Rosanna,1982-04-08,71,80,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647
2D4D3hiOf5U0W6SvJoCQph,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2010-04-26,61,80,0.666,0.91,4,-6.457,1,0.0399,0.0874,8.41e-06,0.336,0.919,117.14
07ABETRdek3ACMpRPvQuaT,Pet Shop Boys,Always on My Mind,1998-03-31,69,80,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874
37Q5anxoGWYdRsyeXkkNoI,Belinda Carlisle,Heaven Is a Place on Earth,2013-06-03,68,80,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902
23l1kVpqMVREiwU1YAlcr4,Elton John,I Guess That's Why They Call It The Blues,1983-05-30,68,80,0.673,0.663,0,-7.29,1,0.0269,0.217,0.017,0.177,0.671,120.634
5XsMz0YfEaHZE0MTb1aujs,Wham!,Wake Me Up Before You Go-Go,1984-10-23,0,80,0.618,0.764,0,-6.027,1,0.0562,0.186,0.0,0.12,0.876,81.366
5NwkWwfRJaT55hEPtCmJHx,John Farnham,You're the Voice,2008-09-19,62,80,0.369,0.762,10,-8.993,1,0.0464,0.22,2.8e-05,0.579,0.644,84.957
6Wiamk8BAAP50gAAJopsy2,Pretenders,Don't Get Me Wrong - 2007 Remaster,1986-11-04,64,80,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617
0Zt9fqRK58Y0onY1VwaKp7,Fine Young Cannibals,She Drives Me Crazy,2006-03-20,0,80,0.796,0.693,2,-6.02,1,0.0413,0.164,1.77e-05,0.0408,0.954,108.8
4w3tQBXhn5345eUXDGBWZG,Dolly Parton,9 to 5,1980,75,80,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39
2374M0fQpWi3dLnB54qaLX,TOTO,Africa,1982-04-08,82,80,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
3G0ENKW9vzV0SuYKaWFflI,Elton John,Nikita,1985-11-07,67,80,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605
3L7RtEcu1Hw3OXrpnthngx,The Human League,Don't You Want Me,1981,73,80,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656
66S14BkJDxgkYxLl5DCqOz,The Proclaimers,I'm Gonna Be (500 Miles),2003-09-01,72,80,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922
5UU5FbITNm5OunvHQdsKME,Billy Ocean,"When the Going Gets Tough, The Tough Get Going",2010-04-26,63,80,0.755,0.763,4,-6.318,1,0.0473,0.405,0.0,0.318,0.932,122.045
4W4wYHtsrgDiivRASVOINL,The B-52's,Love Shack,1989-06-23,70,80,0.701,0.803,5,-6.786,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608
2fMAEEhdpXo4ROX5eZcbOg,The Waterboys,The Whole Of The Moon - 2004 Remastered Version,1985,0,80,0.606,0.794,0,-7.168,1,0.0291,0.119,7.16e-06,0.125,0.584,105.813
7HKez549fwJQDzx3zLjHKC,The Rolling Stones,Start Me Up - Remastered 2009,1981-08-24,76,80,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429
0ire4j2mcGovF5JA1D2cTp,The Communards,Don't Leave Me This Way (with Sarah Jane Morris),1986-01-01,66,80,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997
65E62rOSbm7SZbAMYjNTJq,U2,Pride (In The Name Of Love) - Remastered 2009,1984-10-01,67,80,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701
4YBIuDWPsVy9pXLCUBORZN,Mike & The Mechanics,The Living Years,1988-10-28,64,80,0.527,0.429,8,-12.431,1,0.0321,0.655,0.0,0.0865,0.277,97.893
4m2GdLuOhDt6rFbgOFMHIL,Prince,Purple Rain,1984-06-19,0,80,0.383,0.57,10,-7.019,1,0.0318,0.0416,0.00683,0.746,0.183,114.147
7INi4pMPG4IE0Smx5y4KVf,Philip Bailey,Easy Lover,1985-03-20,67,80,0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904
029NqmIySn1kOY305AAhxT,Peter Gabriel,Sledgehammer,1986-05-19,64,80,0.657,0.685,1,-5.203,1,0.0334,0.0246,0.0,0.037,0.424,96.458
0odIT9B9BvOCnXfS0e4lB5,Kim Carnes,Bette Davis Eyes,1981-01-01,71,80,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624
6Nd6ntkzr4t8o1FKPGOSMt,Whitesnake,Here I Go Again - 2018 Remaster,1987,69,80,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939
0PXw9NKvolWTo7U9JkNzmc,Glenn Frey,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",2018-04-27,64,80,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706
1y748kOQshZECWk5MddfOv,Climie Fisher,Love Changes (Everything),1988-03-14,65,80,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143
0qi4b1l0eT3jpzeNHeFXDT,Depeche Mode,Just Can't Get Enough,1981-11-02,70,80,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168
7sMGwiS4vOMcz86ZY3vKYM,Cyndi Lauper,Girls Just Want to Have Fun,2007-12-10,63,80,0.705,0.847,6,-2.588,1,0.0361,0.414,3.21e-06,0.406,0.743,120.527
3h04eZTnmFLRMjZajbrp2R,INXS,Need You Tonight,1987,69,80,0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701
2OZyDYkNED6mIDi8RXLnWy,The Beach Boys,Kokomo,2012-01-01,9,80,0.684,0.643,0,-10.252,1,0.0329,0.0107,0.0,0.292,0.922,115.571
000u1dTg7y1XCDXi80hbBX,Texas,I Don't Want A Lover,1989-01-01,60,80,0.756,0.47,7,-12.615,1,0.0394,0.196,0.000487,0.126,0.43,120.484
7arHM2KZ0KzIZXFVDRGClI,Madonna,Holiday,1983-07-27,58,80,0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548
6r20M5DWYdIoCDmDViBxuz,Roy Orbison,You Got It,1989,67,80,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688
7j74lucZ59vqN67Ipe2ZcY,Daryl Hall & John Oates,Maneater,1982-10-04,74,80,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825
2TSVJz7sJIUInkzWVJIsCf,Dan Hartman,I Can Dream About You,1984-01-01,3,80,0.747,0.533,9,-12.165,1,0.0554,0.1,0.0,0.0344,0.875,112.987
3Cx4yrFaX8CeHwBMReOWXI,Billy Joel,We Didn't Start the Fire,1989-10-17,74,80,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024
37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Livin' On A Prayer,1986-08-16,82,80,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511
6A8OnjnpShshNpcqWtZRjr,Madonna,Papa Don't Preach,1986-06-30,64,80,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879
2RWFncSWZEhSRRifqiDNVV,Bryan Adams,Run To You,1984-11-05,66,80,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593
0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born in the U.S.A.,1984-06-04,74,80,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093
1mskmld5ZKEhRaNvYVPoqZ,Laura Branigan,Gloria,1982-03-10,62,80,0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343
2fuCquhmrzHpu5xcA1ci9x,Queen,Under Pressure - Remastered 2011,1982-05-03,78,80,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805
54b8qPFqYqIndfdxiLApea,Heart,Alone,1987-06-06,72,80,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088
2xcrseImDFEf8Urommws03,INXS,New Sensation,1987,65,80,0.682,0.954,9,-4.951,1,0.0625,0.00712,4.04e-05,0.052,0.928,115.475
1KU5EHSz04JhGg3rReGJ0N,Alannah Myles,Black Velvet,1989-03-14,70,80,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147
0BTsVL5VMdq5zGNRSTHozJ,Madness,Our House,2009-09-21,51,80,0.524,0.803,0,-5.13,1,0.0432,0.0267,3.58e-06,0.224,0.713,121.353
5jSz894ljfWE0IcHBSM39i,Prince,Raspberry Beret,1985-04-22,65,80,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752
0sKlV58cODrjxGFOyf9IXY,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,1987-08-31,72,80,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472
2v7ywbUzCgcVohHaKUcacV,Madonna,Like a Prayer,1989-03-21,64,80,0.66,0.629,5,-12.359,1,0.0387,0.432,7.3e-05,0.172,0.324,111.926
5MoDQWMDMaAGDEiWsJfeCi,The Bangles,Eternal Flame,2004,67,80,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989
3PzsbWSQdLCKDLxn7YZfkM,Bruce Springsteen,I'm On Fire,1984-06-04,73,80,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591
17Ng10tIgnYmAitl0SgT3R,Steve Winwood,Higher Love - Single Version,2007-01-01,61,80,0.696,0.89,5,-6.819,1,0.0441,0.055,0.0596,0.5,0.922,98.742
62LJFaYihsdVrrkgUOJC05,Prince,Kiss,1986-03-31,72,80,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485
6ADSaE87h8Y3lccZlBJdXH,U2,With Or Without You - Remastered,1987-03-03,78,80,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171
3yDhZq8f17SmumVmEyCaRN,KC & The Sunshine Band,Give It Up,2016-03-11,66,80,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896
1cx2NcSnJYdr3kvHWmX7fF,Dionne Warwick,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",2014-03-03,40,80,0.683,0.284,0,-15.207,0,0.0314,0.333,0.0,0.0608,0.207,120.233
7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,Total Eclipse of the Heart,2009-03-26,76,80,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141
5NoUgO4Kr93QymQGQlBC7b,Joe Cocker,Up Where We Belong,2003-12-01,60,80,0.573,0.429,2,-8.68,1,0.0294,0.597,8.18e-05,0.0839,0.361,139.097
0F1O42piteiHP3dRvKUz6p,David Bowie,Let's Dance - Single Version [Remastered],2016-11-11,47,80,0.643,0.627,8,-10.972,1,0.0405,0.00773,0.00259,0.123,0.725,114.477
7N3PAbqfTjSEU1edb2tY8j,Van Halen,Jump - 2015 Remaster,1984-01-04,77,80,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981
7woZGXjtaYwuvSoU1zToB3,Tom Petty,Free Fallin',1989-01-01,1,80,0.617,0.435,5,-13.547,1,0.0256,0.178,0.0,0.0822,0.601,84.382
07itbZUgkAmBi4CEH5NniJ,UB40,I Got You Babe,1985-01-01,65,80,0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818
1GjbTNFImFrjFsNdleDe78,INXS,Never Tear Us Apart,1987,67,80,0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6
6G3afsR0udhKnAU0Tut25j,Danny Wilson,Mary's Prayer,1987-01-01,58,80,0.682,0.571,0,-13.139,1,0.0367,0.235,0.0,0.116,0.657,135.109
7yBl8YmvcgwwYlazJcvowE,Irene Cara,Fame,1980-05-16,0,80,0.7,0.73,0,-8.763,0,0.0311,0.132,0.0,0.133,0.961,130.519
4qgZs0RNjdzKAS22lP0QjY,U2,Where The Streets Have No Name - Remastered,1987-03-03,66,80,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812
5tE2kEW1Jom3Qc93UPBT79,Christopher Cross,All Right,1983,61,80,0.711,0.647,6,-5.225,0,0.0353,0.17,0.0,0.234,0.504,132.752
1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,1984-12-12,77,80,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204
